MJD, Mag, MagErr
54241.239500,14.990000,0.060000
54241.248700,14.950000,0.060000
54241.257910,14.980000,0.060000
54241.267280,14.970000,0.060000
54450.512710,14.900000,0.060000
54450.518910,14.910000,0.060000
54450.524990,14.890000,0.060000
54450.531060,14.910000,0.060000
54480.487630,14.930000,0.060000
54480.494210,14.930000,0.060000
54480.500700,14.920000,0.060000
54480.507230,14.940000,0.060000
54515.390080,14.910000,0.060000
54515.394330,14.890000,0.060000
54515.398600,14.880000,0.060000
54515.402860,14.900000,0.060000
54560.348510,14.900000,0.060000
54560.353890,14.880000,0.060000
54560.359300,14.900000,0.060000
54560.364670,14.910000,0.060000
54567.300740,14.850000,0.060000
54567.309680,14.870000,0.060000
54567.318650,14.860000,0.060000
54567.327610,14.880000,0.060000
54569.381380,14.860000,0.050000
54569.387460,14.850000,0.050000
54569.393580,14.860000,0.050000
54569.399800,14.860000,0.050000
54581.292850,14.890000,0.060000
54581.299330,14.880000,0.060000
54581.305780,14.870000,0.060000
54581.312220,14.870000,0.060000
54608.170220,14.790000,0.050000
54608.174410,14.830000,0.050000
54608.178260,14.820000,0.050000
54608.182050,14.840000,0.050000
54829.542690,14.900000,0.060000
54829.546520,14.880000,0.060000
54829.550210,14.900000,0.060000
54829.554000,14.870000,0.060000
54859.448950,14.910000,0.060000
54859.453730,14.910000,0.060000
54859.458520,14.900000,0.060000
54859.465310,14.910000,0.060000
54867.428830,14.920000,0.050000
54867.434880,14.900000,0.050000
54867.440790,14.910000,0.050000
54867.446800,14.920000,0.050000
54917.399950,14.930000,0.050000
54917.407520,14.940000,0.050000
54917.415070,14.920000,0.050000
54917.422640,14.930000,0.050000
54937.313390,14.930000,0.060000
54937.318260,14.930000,0.060000
54937.323110,14.940000,0.060000
54937.327850,14.910000,0.060000
54942.244030,14.900000,0.050000
54942.251580,14.890000,0.050000
54942.259050,14.890000,0.050000
54942.266630,14.890000,0.050000
54950.259720,14.910000,0.060000
54950.268410,14.910000,0.060000
54950.277120,14.930000,0.060000
54950.285780,14.920000,0.060000
54982.184000,14.910000,0.060000
54982.189400,14.900000,0.060000
54982.194820,14.890000,0.060000
54982.200240,14.900000,0.060000
55240.459530,15.070000,0.060000
55240.467140,15.080000,0.060000
55240.474710,15.080000,0.060000
55240.482270,15.050000,0.060000
55245.399460,15.050000,0.060000
55245.406370,15.050000,0.060000
55245.413340,15.070000,0.060000
55245.420310,15.060000,0.060000
55292.277250,15.110000,0.050000
55292.283230,15.120000,0.050000
55292.289210,15.130000,0.050000
55292.295150,15.120000,0.050000
55301.291030,15.120000,0.050000
55301.298620,15.120000,0.050000
55301.306320,15.120000,0.050000
55301.313960,15.120000,0.050000
55321.226490,15.160000,0.060000
55321.233330,15.170000,0.060000
55321.240240,15.160000,0.060000
55321.247200,15.150000,0.060000
55332.213470,15.160000,0.060000
55332.218560,15.180000,0.060000
55332.223710,15.150000,0.060000
55332.228880,15.160000,0.060000
55348.204900,15.160000,0.060000
55348.212300,15.170000,0.060000
55348.219790,15.180000,0.060000
55348.227280,15.190000,0.060000
55539.518930,15.140000,0.050000
55539.523650,15.160000,0.050000
55539.528360,15.130000,0.050000
55539.533110,15.130000,0.050000
55589.491870,15.130000,0.060000
55589.496520,15.110000,0.060000
55589.501220,15.130000,0.060000
55589.505970,15.130000,0.060000
55644.411160,15.130000,0.060000
55644.416870,15.140000,0.060000
55644.422630,15.150000,0.060000
55644.428430,15.160000,0.060000
55679.282960,15.120000,0.060000
55679.292600,15.120000,0.060000
55679.302260,15.120000,0.060000
55679.311900,15.120000,0.060000
55688.226130,15.070000,0.060000
55688.231230,15.070000,0.060000
55688.236370,15.090000,0.060000
55688.241530,15.060000,0.060000
55716.193550,15.050000,0.060000
55716.198730,15.040000,0.060000
55716.203940,15.070000,0.060000
55716.209130,15.080000,0.060000
55736.174980,15.050000,0.060000
55736.180090,15.060000,0.060000
55736.185240,15.030000,0.060000
55736.190440,15.070000,0.060000
55949.459880,15.000000,0.060000
55949.467880,15.040000,0.060000
55949.475880,15.000000,0.060000
55949.483940,15.030000,0.060000
55959.492500,14.980000,0.060000
55959.498540,15.010000,0.060000
55959.504730,15.000000,0.060000
55959.510840,15.000000,0.060000
55979.462010,14.990000,0.060000
55979.469070,14.990000,0.060000
55979.476070,14.990000,0.060000
55979.483080,14.950000,0.060000
55986.416520,14.970000,0.050000
55986.423510,14.960000,0.050000
55986.430540,14.950000,0.050000
55986.437490,14.940000,0.050000
55990.364280,14.950000,0.060000
55990.368810,14.980000,0.060000
55990.373450,14.960000,0.060000
55990.378040,14.970000,0.060000
56000.446640,14.940000,0.060000
56000.451740,14.960000,0.060000
56000.456820,14.950000,0.060000
56000.461980,14.990000,0.060000
56011.264700,14.940000,0.060000
56011.269830,14.940000,0.060000
56011.274920,14.940000,0.060000
56011.279980,14.940000,0.060000
56019.321800,14.950000,0.060000
56019.333640,14.950000,0.060000
56019.345460,14.960000,0.060000
56019.357350,14.930000,0.060000
56040.284400,14.950000,0.060000
56040.287230,14.960000,0.060000
56040.290100,14.930000,0.060000
56040.292950,14.920000,0.060000
56047.172820,14.920000,0.060000
56047.180180,14.910000,0.060000
56047.187500,14.910000,0.060000
56047.194970,14.930000,0.060000
56060.182560,14.920000,0.060000
56060.190440,14.930000,0.060000
56060.199140,14.920000,0.060000
56060.207140,14.900000,0.060000
56068.225460,14.880000,0.050000
56068.232920,14.870000,0.050000
56068.240060,14.880000,0.050000
56068.247040,14.880000,0.050000
56073.159330,14.920000,0.060000
56073.164370,14.900000,0.060000
56073.169440,14.920000,0.060000
56073.174460,14.910000,0.060000
56300.504370,14.850000,0.060000
56300.509470,14.840000,0.060000
56300.514560,14.850000,0.060000
56300.519720,14.840000,0.060000
56346.409370,14.840000,0.060000
56346.415820,14.840000,0.060000
56346.422340,14.850000,0.060000
56346.428750,14.840000,0.060000
56356.322880,14.870000,0.060000
56356.330760,14.870000,0.060000
56356.338720,14.880000,0.060000
56356.346640,14.870000,0.060000
56385.324760,14.870000,0.060000
56385.329870,14.880000,0.060000
56385.335000,14.870000,0.060000
56385.340090,14.870000,0.060000
56389.366160,14.860000,0.050000
56389.372110,14.870000,0.050000
56389.378060,14.860000,0.050000
56389.384030,14.860000,0.050000
56401.316110,14.880000,0.060000
56401.323890,14.890000,0.060000
56401.331710,14.900000,0.060000
56401.339590,14.890000,0.060000
56413.239390,14.870000,0.050000
56413.244750,14.850000,0.050000
56413.250160,14.850000,0.050000
56413.255570,14.870000,0.050000
56413.293680,14.890000,0.060000
56413.302450,14.880000,0.060000
56413.311300,14.890000,0.060000
56413.320190,14.860000,0.060000
56425.223230,14.890000,0.060000
56425.230510,14.900000,0.060000
56425.237880,14.920000,0.060000
56425.245220,14.900000,0.060000
56430.205960,14.900000,0.060000
56430.212800,14.920000,0.060000
56430.219600,14.910000,0.060000
56430.226410,14.910000,0.060000
56442.153460,14.880000,0.060000
56442.160750,14.880000,0.060000
56442.168020,14.880000,0.060000
56442.175330,14.890000,0.060000
