MJD, Mag, MagErr
54829.546520,0.049581,0.060000
54829.550210,0.046425,0.060000
54829.554000,0.027784,0.060000
54859.448950,-0.022992,0.060000
54859.453730,-0.027002,0.060000
54859.458520,-0.027078,0.060000
54859.465310,-0.015265,0.060000
54867.428830,0.015739,0.050000
54867.434880,0.010759,0.050000
54867.440790,-0.000249,0.050000
54867.446800,0.004503,0.050000
54917.399950,0.066980,0.050000
54917.407520,0.061461,0.050000
54917.415070,0.080735,0.050000
54917.422640,0.057887,0.050000
54937.313390,0.029899,0.060000
54937.318260,0.047267,0.060000
54937.323110,0.023112,0.060000
54937.327850,0.031297,0.060000
54942.244030,-0.007367,0.050000
54942.251580,-0.013057,0.050000
54942.259050,-0.023826,0.050000
54942.266630,-0.022341,0.050000
54950.259720,0.028551,0.060000
54950.268410,0.021719,0.060000
54950.277120,0.032880,0.060000
54950.285780,0.041528,0.060000
54982.184000,0.040451,0.060000
54982.189400,0.052197,0.060000
54982.194820,0.056671,0.060000
54982.200240,0.083424,0.060000
55240.459530,0.035426,0.060000
55240.467140,0.005313,0.060000
55240.474710,0.024199,0.060000
55240.482270,0.030826,0.060000
55245.399460,0.033658,0.060000
55245.406370,0.038690,0.060000
55245.413340,0.023002,0.060000
55245.420310,0.028613,0.060000
55292.277250,0.068597,0.050000
55292.283230,0.069659,0.050000
55292.289210,0.093766,0.050000
55292.295150,0.056231,0.050000
55301.291030,0.078785,0.050000
55301.298620,0.089629,0.050000
55301.306320,0.072284,0.050000
55301.313960,0.083430,0.050000
55321.226490,0.054880,0.060000
55321.233330,0.037897,0.060000
55321.240240,0.049252,0.060000
55321.247200,0.072690,0.060000
55332.213470,0.040956,0.060000
55332.218560,0.054038,0.060000
55332.223710,0.030967,0.060000
55332.228880,0.029300,0.060000
55348.204900,0.015075,0.060000
55348.212300,-0.000330,0.060000
55348.219790,-0.000698,0.060000
55348.227280,-0.003696,0.060000
55539.518930,0.012367,0.050000
55539.523650,-0.010408,0.050000
55539.528360,-0.004483,0.050000
55539.533110,-0.009619,0.050000
55589.491870,-0.011518,0.060000
55589.496520,-0.012282,0.060000
55589.501220,0.008686,0.060000
55589.505970,-0.003622,0.060000
55644.411160,0.003950,0.060000
55644.416870,0.026515,0.060000
55644.422630,0.021095,0.060000
55644.428430,0.015532,0.060000
55679.282960,0.078493,0.060000
55679.292600,0.106633,0.060000
55679.302260,0.076652,0.060000
